nutrition,measure,food_product,value
"Folate, DFE",UG,Kumquat,0.0425
"Folate, DFE",UG,Lamb,0.0525
"Folate, DFE",UG,Lamb Chop,0.0525
"Folate, DFE",UG,Leafy Green,0.0575
"Folate, DFE",UG,Leek,0.1425
"Folate, DFE",UG,Lentil,0.155
"Folate, DFE",UG,Lettuce,0.085
"Folate, DFE",UG,Lima Bean,0.1825
"Folate, DFE",UG,Lime,0.09
"Folate, DFE",UG,Lime Juice,0.025
"Folate, DFE",UG,Liqueur,0.0
"Folate, DFE",UG,Lobster,0.0225
"Folate, DFE",UG,Lychee,0.035
"Folate, DFE",UG,Macadamia Nut,0.0275
"Folate, DFE",UG,Margarita,0.0
"Folate, DFE",UG,Melon,0.0075
"Folate, DFE",UG,Molasses,0.0
"Folate, DFE",UG,Mussel,0.1
"Folate, DFE",UG,Mustard,0.0175
"Folate, DFE",UG,Nectarine,0.015
"Folate, DFE",UG,Nut,0.0625
"Folate, DFE",UG,Nutmeg,0.0
"Folate, DFE",UG,Oat,0.08
"Folate, DFE",UG,Octopus,0.1175
"Folate, DFE",UG,Olive,0.0025
"Folate, DFE",UG,Organic,0.0425
"Folate, DFE",UG,Oyster,0.115
"Folate, DFE",UG,Parmesan,0.015
"Folate, DFE",UG,Parsnip,0.14
"Folate, DFE",UG,Pea,0.345
"Folate, DFE",UG,Peanut Butter,0.215
"Folate, DFE",UG,Pear,0.0175
"Folate, DFE",UG,Pecan,0.055
"Folate, DFE",UG,Persimmon,0.0275
"Folate, DFE",UG,Pine Nut,0.085
"Folate, DFE",UG,Plantain,0.0875
"Folate, DFE",UG,Plum,0.005
"Folate, DFE",UG,Poppy,0.0075
"Folate, DFE",UG,Pork Chop,0.1425
"Folate, DFE",UG,Pork Rib,0.0025
"Folate, DFE",UG,Port,0.045
"Folate, DFE",UG,Potato,0.0575
"Folate, DFE",UG,Poultry,0.005
"Folate, DFE",UG,Poultry Sausage,0.005
"Folate, DFE",UG,Quail,0.015
"Folate, DFE",UG,Quince,0.0075
"Folate, DFE",UG,Rabbit,0.0225
"Folate, DFE",UG,Radish,0.0625
"Folate, DFE",UG,Red Wine,0.0025
"Folate, DFE",UG,Rhubarb,0.01
"Folate, DFE",UG,Ricotta,0.02
"Folate, DFE",UG,Roast,0.015
"Folate, DFE",UG,Root Vegetable,0.0575
"Folate, DFE",UG,Rum,0.0
"Folate, DFE",UG,Saffron,0.2325
"Folate, DFE",UG,Sake,0.0
"Folate, DFE",UG,Sardine,0.205
"Folate, DFE",UG,Scallop,0.1175
"Folate, DFE",UG,Scotch,0.0
"Folate, DFE",UG,Seed,0.1225
"Folate, DFE",UG,Sesame,0.0
"Folate, DFE",UG,Sesame Oil,0.0
"Folate, DFE",UG,Shallot,0.085
"Folate, DFE",UG,Shellfish,0.07
"Folate, DFE",UG,Sorbet,0.0075
"Folate, DFE",UG,Soy,0.6
"Folate, DFE",UG,Soy Sauce,0.035
"Folate, DFE",UG,Sparkling Wine,0.0
"Folate, DFE",UG,Spice,0.06
"Folate, DFE",UG,Squash,0.02
"Folate, DFE",UG,Swordfish,0.0675
"Folate, DFE",UG,Tamarind,0.035
"Folate, DFE",UG,Tequila,0.0
"Folate, DFE",UG,Tomatillo,0.0175
"Folate, DFE",UG,Tropical Fruit,0.005
"Folate, DFE",UG,Trout,0.1125
"Folate, DFE",UG,Turnip,0.1025
"Folate, DFE",UG,Vanilla,0.0225
"Folate, DFE",UG,Veal,0.0675
"Folate, DFE",UG,Vegetable,0.1
"Folate, DFE",UG,Venison,0.0075
"Folate, DFE",UG,Vinegar,0.0
"Folate, DFE",UG,Vodka,0.0
"Folate, DFE",UG,Wasabi,0.025
"Folate, DFE",UG,Watercress,0.0175
"Folate, DFE",UG,Wedding,0.0525
"Folate, DFE",UG,Whiskey,0.0
"Folate, DFE",UG,White Wine,0.0025
"Folate, DFE",UG,Wine,0.0
"Folate, DFE",UG,Wok,0.0
Cholesterol,MG,Almond,0.0
Cholesterol,MG,Amaretto,0.0
Cholesterol,MG,Anchovy,0.2833333333333333
Cholesterol,MG,Anise,0.0
Cholesterol,MG,Apple,0.0
Cholesterol,MG,Apple Juice,0.0
Cholesterol,MG,Artichoke,0.0
Cholesterol,MG,Arugula,0.0
Cholesterol,MG,Asian Pear,0.0
Cholesterol,MG,Asparagus,0.0
Cholesterol,MG,Avocado,0.13333333333333333
Cholesterol,MG,Bacon,0.23666666666666666
Cholesterol,MG,Banana,0.0
Cholesterol,MG,Barley,0.013333333333333334
Cholesterol,MG,Bass,0.12333333333333334
Cholesterol,MG,Bean,0.0
Cholesterol,MG,Beef,0.17666666666666667
Cholesterol,MG,Beef Rib,0.19
Cholesterol,MG,Beef Shank,0.13
Cholesterol,MG,Beef Tenderloin,0.17
Cholesterol,MG,Beer,0.0
Cholesterol,MG,Beet,0.0
Cholesterol,MG,Berry,0.0
Cholesterol,MG,Bitters,0.006666666666666667
Cholesterol,MG,Blackberry,0.0
Cholesterol,MG,Blue Cheese,0.3566666666666667
Cholesterol,MG,Bok Choy,0.0
Cholesterol,MG,Bran,0.0
Cholesterol,MG,Brandy,0.0
Cholesterol,MG,Bread,0.0
Cholesterol,MG,Breadcrumbs,0.0
Cholesterol,MG,Brie,0.3566666666666667
Cholesterol,MG,Brine,0.3566666666666667
Cholesterol,MG,Brisket,0.31333333333333335
Cholesterol,MG,Broccoli,0.0
Cholesterol,MG,Broccoli Rabe,0.0
Cholesterol,MG,Brown Rice,0.0
Cholesterol,MG,Brussel Sprout,0.0
Cholesterol,MG,Buffalo,0.5366666666666666
Cholesterol,MG,Bulgur,0.0
Cholesterol,MG,Butter,0.7133333333333334
Cholesterol,MG,Buttermilk,0.013333333333333334
Cholesterol,MG,Butternut Squash,0.0
Cholesterol,MG,Cabbage,0.0
Cholesterol,MG,Cake,0.08
Cholesterol,MG,Calvados,0.23666666666666666
Cholesterol,MG,Candy,0.0
Cholesterol,MG,Candy Thermometer,0.09
Cholesterol,MG,Cantaloupe,0.0
Cholesterol,MG,Caraway,0.31
Cholesterol,MG,Carrot,0.0
Cholesterol,MG,Cashew,0.07666666666666666
Cholesterol,MG,Cauliflower,0.0
Cholesterol,MG,Celery,0.0
Cholesterol,MG,Champagne,0.0
Cholesterol,MG,Chard,0.006666666666666667
Cholesterol,MG,Chartreuse,0.0
Cholesterol,MG,Cheddar,0.11
Cholesterol,MG,Cheese,0.3333333333333333
Cholesterol,MG,Cherry,0.0
Cholesterol,MG,Chestnut,0.0
Cholesterol,MG,Chicken,0.2733333333333333
Cholesterol,MG,Chickpea,0.0
Cholesterol,MG,Chile,0.1
Cholesterol,MG,Chile Pepper,0.0
Cholesterol,MG,Chili,0.05
Cholesterol,MG,Chill,0.0
Cholesterol,MG,Chive,0.0
Cholesterol,MG,Chocolate,0.0
Cholesterol,MG,Cinnamon,0.0
Cholesterol,MG,Citrus,0.0
Cholesterol,MG,Clam,0.08333333333333333
Cholesterol,MG,Clove,0.0
Cholesterol,MG,Coconut,0.0
Cholesterol,MG,Cod,0.12
Cholesterol,MG,Coffee,0.0
Cholesterol,MG,Collard Greens,0.0
Cholesterol,MG,Coriander,0.0
Cholesterol,MG,Corn,0.17333333333333334
Cholesterol,MG,Cornmeal,0.0
Cholesterol,MG,Cottage Cheese,0.043333333333333335
Cholesterol,MG,Couscous,0.0
Cholesterol,MG,Crab,0.3233333333333333
Cholesterol,MG,Cranberry Sauce,0.0
Cholesterol,MG,Cream Cheese,0.3566666666666667
Cholesterol,MG,Cucumber,0.0
Cholesterol,MG,Cumin,0.0
Cholesterol,MG,Currant,0.0
Cholesterol,MG,Date,0.0
Cholesterol,MG,Dried Fruit,0.0
Cholesterol,MG,Duck,0.0
Cholesterol,MG,Eau De Vie,0.09666666666666666
Cholesterol,MG,Egg,0.013333333333333334
Cholesterol,MG,Eggplant,0.0
Cholesterol,MG,Endive,0.0
Cholesterol,MG,Escarole,0.0
Cholesterol,MG,Fennel,0.006666666666666667
Cholesterol,MG,Fig,0.0
Cholesterol,MG,Fish,0.09333333333333334
Cholesterol,MG,Fontina,0.38666666666666666
Cholesterol,MG,Frangelico,0.13666666666666666
Cholesterol,MG,Fruit Juice,0.0
Cholesterol,MG,Gin,0.0
Cholesterol,MG,Ginger,0.0
Cholesterol,MG,Goat Cheese,0.32
Cholesterol,MG,Goose,0.3333333333333333
Cholesterol,MG,Gouda,0.3566666666666667
Cholesterol,MG,Grains,0.0
Cholesterol,MG,Grand Marnier,0.0
Cholesterol,MG,Green Bean,0.0
Cholesterol,MG,Ground Beef,0.22333333333333333
Cholesterol,MG,Ground Lamb,0.25333333333333335
Cholesterol,MG,Guava,0.0
Cholesterol,MG,Halibut,0.11666666666666667
Cholesterol,MG,Ham,0.18
Cholesterol,MG,Hamburger,0.0
Cholesterol,MG,Hazelnut,0.04
Cholesterol,MG,Herb,0.0
Cholesterol,MG,Honey,0.0
Cholesterol,MG,Honeydew,0.0
Cholesterol,MG,Horseradish,0.0
Cholesterol,MG,Hot Pepper,0.3566666666666667
Cholesterol,MG,Ice Cream,0.12666666666666668
Cholesterol,MG,Jerusalem Artichoke,0.0
Cholesterol,MG,Kale,0.0
Cholesterol,MG,Kirsch,0.0
Cholesterol,MG,Kiwi,0.0
Cholesterol,MG,Kumquat,0.0
Cholesterol,MG,Lamb,0.3233333333333333
Cholesterol,MG,Lamb Chop,0.3233333333333333
Cholesterol,MG,Lamb Shank,0.22
Cholesterol,MG,Lasagna,0.10666666666666667
Cholesterol,MG,Leafy Green,0.0033333333333333335
Cholesterol,MG,Leek,0.006666666666666667
Cholesterol,MG,Legume,0.0
Cholesterol,MG,Lemon,0.0
Cholesterol,MG,Lemon Juice,0.0
Cholesterol,MG,Lemongrass,0.0
Cholesterol,MG,Lentil,0.0
Cholesterol,MG,Lettuce,0.0
Cholesterol,MG,Lima Bean,0.0
Cholesterol,MG,Lime,0.8333333333333334
Cholesterol,MG,Lime Juice,0.0
Cholesterol,MG,Liqueur,0.0
Cholesterol,MG,Lobster,0.5366666666666666
Cholesterol,MG,Lychee,0.0
Cholesterol,MG,Macadamia Nut,0.0
Cholesterol,MG,Mango,0.0
Cholesterol,MG,Maple Syrup,0.0
Cholesterol,MG,Margarita,0.0
Cholesterol,MG,Marsala,0.0
Cholesterol,MG,Mayonnaise,0.27666666666666667
Cholesterol,MG,Meat,0.19333333333333333
Cholesterol,MG,Meatball,0.013333333333333334
Cholesterol,MG,Mezcal,0.0
Cholesterol,MG,Molasses,0.0
Cholesterol,MG,Monterey Jack,0.3333333333333333
Cholesterol,MG,Mozzarella,0.23666666666666666
Cholesterol,MG,Muffin,0.16
Cholesterol,MG,Mussel,0.11666666666666667
Cholesterol,MG,Mustard,0.0
Cholesterol,MG,Mustard Greens,0.0
Cholesterol,MG,Nectarine,0.0
Cholesterol,MG,Nut,0.0
Cholesterol,MG,Nutmeg,0.0
Cholesterol,MG,Oat,0.0
Cholesterol,MG,Oatmeal,0.0
Cholesterol,MG,Octopus,0.14333333333333334
Cholesterol,MG,Okra,0.0
Cholesterol,MG,Olive,0.0
Cholesterol,MG,Onion,0.0
Cholesterol,MG,Orange Juice,0.0
Cholesterol,MG,Oregano,0.0
Cholesterol,MG,Organic,0.0033333333333333335
Cholesterol,MG,Orzo,0.0
Cholesterol,MG,Oyster,0.03333333333333333
Cholesterol,MG,Papaya,0.0
Cholesterol,MG,Paprika,0.0
Cholesterol,MG,Parmesan,0.2866666666666667
Cholesterol,MG,Parsnip,0.006666666666666667
Cholesterol,MG,Party,0.0
Cholesterol,MG,Passion Fruit,0.0
Cholesterol,MG,Pasta,0.0
Cholesterol,MG,Pea,0.0
Cholesterol,MG,Peach,0.22333333333333333
Cholesterol,MG,Peanut,0.06
Cholesterol,MG,Peanut Butter,0.0
Cholesterol,MG,Pear,0.0
Cholesterol,MG,Pecan,0.0
Cholesterol,MG,Pepper,0.0
Cholesterol,MG,Pernod,0.21
Cholesterol,MG,Persimmon,0.0
Cholesterol,MG,Pine Nut,0.0
Cholesterol,MG,Pineapple,0.0
Cholesterol,MG,Pistachio,0.0
Cholesterol,MG,Plantain,0.0
Cholesterol,MG,Plum,0.0
Cholesterol,MG,Pomegranate,0.0
Cholesterol,MG,Pomegranate Juice,0.0
Cholesterol,MG,Poppy,0.05
Cholesterol,MG,Pork,0.25333333333333335
Cholesterol,MG,Pork Chop,0.15333333333333332
Cholesterol,MG,Pork Rib,0.19333333333333333
Cholesterol,MG,Pork Tenderloin,0.18
Cholesterol,MG,Port,0.41
Cholesterol,MG,Potato,0.24666666666666667
Cholesterol,MG,Poultry,0.016666666666666666
Cholesterol,MG,Poultry Sausage,0.016666666666666666
Cholesterol,MG,Prosciutto,0.12
Cholesterol,MG,Prune,0.0
Cholesterol,MG,Pumpkin,0.0
Cholesterol,MG,Quail,0.2866666666666667
Cholesterol,MG,Quince,0.0
Cholesterol,MG,Quinoa,0.0
Cholesterol,MG,Rabbit,0.2833333333333333
Cholesterol,MG,Rack Of Lamb,0.20666666666666667
Cholesterol,MG,Radicchio,0.0
Cholesterol,MG,Radish,0.0
Cholesterol,MG,Raisin,0.0
Cholesterol,MG,Raspberry,0.0
Cholesterol,MG,Red Wine,0.0
Cholesterol,MG,Rhubarb,0.0
Cholesterol,MG,Rice,0.0
Cholesterol,MG,Ricotta,0.13333333333333333
Cholesterol,MG,Roast,0.2966666666666667
Cholesterol,MG,Root Vegetable,0.0
Cholesterol,MG,Rosemary,0.0
Cholesterol,MG,Rum,0.0
Cholesterol,MG,Rutabaga,0.0
Cholesterol,MG,Rye,0.0
Cholesterol,MG,Saffron,0.0
Cholesterol,MG,Sage,0.0
Cholesterol,MG,Sake,0.0
Cholesterol,MG,Salmon,0.18666666666666668
Cholesterol,MG,Sardine,0.2633333333333333
Cholesterol,MG,Sausage,0.13333333333333333
Cholesterol,MG,Scallop,0.08333333333333333
Cholesterol,MG,Scotch,0.0
Cholesterol,MG,Seed,0.0
Cholesterol,MG,Semolina,0.0
Cholesterol,MG,Sesame,0.0
Cholesterol,MG,Sesame Oil,0.0
Cholesterol,MG,Shallot,0.0
Cholesterol,MG,Shellfish,0.4666666666666667
Cholesterol,MG,Sherry,0.0
Cholesterol,MG,Shrimp,0.37333333333333335
Cholesterol,MG,Snapper,0.12666666666666668
Cholesterol,MG,Sorbet,0.0
Cholesterol,MG,Sour Cream,0.22333333333333333
Cholesterol,MG,Sourdough,0.0
Cholesterol,MG,Soy,0.0
Cholesterol,MG,Soy Sauce,0.0
Cholesterol,MG,Sparkling Wine,0.0
Cholesterol,MG,Spice,0.0
Cholesterol,MG,Spinach,0.0
Cholesterol,MG,Squash,0.006666666666666667
Cholesterol,MG,Squid,0.09
Cholesterol,MG,Steak,0.0
Cholesterol,MG,Strawberry,0.0
Cholesterol,MG,Sugar Snap Pea,0.0
Cholesterol,MG,Swiss Cheese,0.29
Cholesterol,MG,Swordfish,0.25666666666666665
Cholesterol,MG,Tamarind,0.0
Cholesterol,MG,Tequila,0.0
Cholesterol,MG,Thyme,0.0
Cholesterol,MG,Tilapia,0.15
Cholesterol,MG,Tomatillo,0.0
Cholesterol,MG,Tortillas,8.133333333333333
Cholesterol,MG,Tropical Fruit,0.0
Cholesterol,MG,Trout,0.17
Cholesterol,MG,Tuna,0.016666666666666666
Cholesterol,MG,Turnip,0.0
Cholesterol,MG,Vanilla,0.30666666666666664
Cholesterol,MG,Veal,0.23
Cholesterol,MG,Vegetable,0.0
Cholesterol,MG,Venison,0.19
Cholesterol,MG,Vinegar,0.0
Cholesterol,MG,Vodka,0.0
Cholesterol,MG,Walnut,0.056666666666666664
Cholesterol,MG,Wasabi,0.0
Cholesterol,MG,Watercress,0.006666666666666667
Cholesterol,MG,Watermelon,0.0
Cholesterol,MG,Wedding,0.056666666666666664
Cholesterol,MG,Whiskey,0.0
Cholesterol,MG,White Wine,0.0
Cholesterol,MG,Whole Wheat,0.07333333333333333
Cholesterol,MG,Wild Rice,0.0
Cholesterol,MG,Wine,0.0
Cholesterol,MG,Wok,0.0
Cholesterol,MG,Yellow Squash,0.0
Cholesterol,MG,Yogurt,0.04
Cholesterol,MG,Yuca,0.0
Cholesterol,MG,Zucchini,0.0
"Fatty acids, total saturated",G,Almond,0.3
"Fatty acids, total saturated",G,Amaretto,0.15
"Fatty acids, total saturated",G,Anchovy,0.1
"Fatty acids, total saturated",G,Anise,0.0
"Fatty acids, total saturated",G,Apple,0.0
"Fatty acids, total saturated",G,Apple Juice,0.0
"Fatty acids, total saturated",G,Artichoke,0.05
"Fatty acids, total saturated",G,Arugula,0.0
"Fatty acids, total saturated",G,Asian Pear,0.0
"Fatty acids, total saturated",G,Asparagus,0.0
"Fatty acids, total saturated",G,Avocado,0.25
"Fatty acids, total saturated",G,Bacon,0.85
"Fatty acids, total saturated",G,Banana,0.0
"Fatty acids, total saturated",G,Barley,0.05
"Fatty acids, total saturated",G,Bass,0.1
"Fatty acids, total saturated",G,Bean,0.0
"Fatty acids, total saturated",G,Beef,0.2
"Fatty acids, total saturated",G,Beef Rib,0.1
"Fatty acids, total saturated",G,Beef Shank,0.05
"Fatty acids, total saturated",G,Beef Tenderloin,0.15
"Fatty acids, total saturated",G,Beer,0.0
"Fatty acids, total saturated",G,Beet,0.0
"Fatty acids, total saturated",G,Berry,0.0
"Fatty acids, total saturated",G,Bitters,0.0
"Fatty acids, total saturated",G,Blackberry,0.0
"Fatty acids, total saturated",G,Blue Cheese,0.85
"Fatty acids, total saturated",G,Bok Choy,0.0
"Fatty acids, total saturated",G,Bran,0.05
"Fatty acids, total saturated",G,Brandy,0.0
"Fatty acids, total saturated",G,Bread,0.15
"Fatty acids, total saturated",G,Breadcrumbs,0.0
"Fatty acids, total saturated",G,Brie,1.05
"Fatty acids, total saturated",G,Brine,0.3
"Fatty acids, total saturated",G,Brisket,0.2
"Fatty acids, total saturated",G,Broccoli,0.0
"Fatty acids, total saturated",G,Broccoli Rabe,0.0
"Fatty acids, total saturated",G,Brown Rice,0.0
"Fatty acids, total saturated",G,Brussel Sprout,0.0
"Fatty acids, total saturated",G,Buffalo,1.75
"Fatty acids, total saturated",G,Bulgur,0.0
"Fatty acids, total saturated",G,Butter,2.5
"Fatty acids, total saturated",G,Buttermilk,0.0
"Fatty acids, total saturated",G,Butternut Squash,0.0
"Fatty acids, total saturated",G,Cabbage,0.0
"Fatty acids, total saturated",G,Cake,0.5
"Fatty acids, total saturated",G,Calvados,0.7
"Fatty acids, total saturated",G,Candy Thermometer,0.6
"Fatty acids, total saturated",G,Cantaloupe,0.0
"Fatty acids, total saturated",G,Caraway,0.9
"Fatty acids, total saturated",G,Carrot,0.0
"Fatty acids, total saturated",G,Cashew,0.3
"Fatty acids, total saturated",G,Cauliflower,0.0
"Fatty acids, total saturated",G,Celery,0.0
"Fatty acids, total saturated",G,Champagne,0.0
"Fatty acids, total saturated",G,Chard,0.0
"Fatty acids, total saturated",G,Chartreuse,0.0
"Fatty acids, total saturated",G,Cheddar,0.4
"Fatty acids, total saturated",G,Cheese,0.8
"Fatty acids, total saturated",G,Cherry,0.35
"Fatty acids, total saturated",G,Chestnut,0.0
"Fatty acids, total saturated",G,Chicken,0.1
"Fatty acids, total saturated",G,Chickpea,0.05
"Fatty acids, total saturated",G,Chile,0.3
"Fatty acids, total saturated",G,Chile Pepper,0.0
"Fatty acids, total saturated",G,Chili,0.15
"Fatty acids, total saturated",G,Chill,0.0
"Fatty acids, total saturated",G,Chive,0.0
"Fatty acids, total saturated",G,Chocolate,1.1
"Fatty acids, total saturated",G,Citrus,0.0
"Fatty acids, total saturated",G,Clam,0.1
"Fatty acids, total saturated",G,Clove,0.15
"Fatty acids, total saturated",G,Coconut,1.6
"Fatty acids, total saturated",G,Cod,0.0
"Fatty acids, total saturated",G,Coffee,0.0
"Fatty acids, total saturated",G,Collard Greens,0.0
"Fatty acids, total saturated",G,Cookies,0.85
"Fatty acids, total saturated",G,Coriander,0.0
"Fatty acids, total saturated",G,Corn,0.6
"Fatty acids, total saturated",G,Cornmeal,0.0
"Fatty acids, total saturated",G,Cottage Cheese,0.05
"Fatty acids, total saturated",G,Couscous,0.0
"Fatty acids, total saturated",G,Crab,0.0
"Fatty acids, total saturated",G,Cranberry Sauce,0.0
"Fatty acids, total saturated",G,Cream Cheese,1.05
"Fatty acids, total saturated",G,Cucumber,0.0
"Fatty acids, total saturated",G,Cumin,0.05
"Fatty acids, total saturated",G,Currant,0.0
"Fatty acids, total saturated",G,Date,0.0
"Fatty acids, total saturated",G,Dried Fruit,0.0
"Fatty acids, total saturated",G,Duck,0.0
"Fatty acids, total saturated",G,Eau De Vie,0.2
"Fatty acids, total saturated",G,Egg,0.0
"Fatty acids, total saturated",G,Eggplant,0.05
"Fatty acids, total saturated",G,Endive,0.0
"Fatty acids, total saturated",G,Escarole,0.0
"Fatty acids, total saturated",G,Fennel,0.0
"Fatty acids, total saturated",G,Feta,1.25
"Fatty acids, total saturated",G,Fig,0.0
"Fatty acids, total saturated",G,Fish,0.15
"Fatty acids, total saturated",G,Fontina,0.95
"Fatty acids, total saturated",G,Frangelico,0.15
"Fatty acids, total saturated",G,Fruit Juice,0.0
"Fatty acids, total saturated",G,Gin,0.0
"Fatty acids, total saturated",G,Ginger,0.0
"Fatty acids, total saturated",G,Goat Cheese,1.05
"Fatty acids, total saturated",G,Goose,1.35
"Fatty acids, total saturated",G,Gouda,1.05
"Fatty acids, total saturated",G,Grains,0.0
"Fatty acids, total saturated",G,Grand Marnier,0.0
"Fatty acids, total saturated",G,Green Bean,0.0
"Fatty acids, total saturated",G,Ground Beef,0.2
"Fatty acids, total saturated",G,Ground Lamb,0.4
"Fatty acids, total saturated",G,Guava,0.0
"Fatty acids, total saturated",G,Halibut,0.0
"Fatty acids, total saturated",G,Ham,0.05
"Fatty acids, total saturated",G,Hamburger,0.0
"Fatty acids, total saturated",G,Hazelnut,0.85
"Fatty acids, total saturated",G,Herb,0.0
"Fatty acids, total saturated",G,Honey,0.0
"Fatty acids, total saturated",G,Honeydew,0.0
"Fatty acids, total saturated",G,Horseradish,0.0
"Fatty acids, total saturated",G,Hot Pepper,1.05
"Fatty acids, total saturated",G,Ice Cream,0.45
"Fatty acids, total saturated",G,Jerusalem Artichoke,0.0
"Fatty acids, total saturated",G,Kale,0.0
"Fatty acids, total saturated",G,Kirsch,0.0
"Fatty acids, total saturated",G,Kiwi,0.0
"Fatty acids, total saturated",G,Kumquat,0.0
"Fatty acids, total saturated",G,Lamb,0.3
"Fatty acids, total saturated",G,Lamb Chop,0.3
"Fatty acids, total saturated",G,Lamb Shank,0.2
"Fatty acids, total saturated",G,Lasagna,0.2
"Fatty acids, total saturated",G,Leafy Green,0.0
"Fatty acids, total saturated",G,Leek,0.0
"Fatty acids, total saturated",G,Legume,0.0
"Fatty acids, total saturated",G,Lemon,0.15
"Fatty acids, total saturated",G,Lemon Juice,0.0
"Fatty acids, total saturated",G,Lemongrass,0.0
"Fatty acids, total saturated",G,Lentil,0.05
"Fatty acids, total saturated",G,Lettuce,0.0
"Fatty acids, total saturated",G,Lima Bean,0.0
"Fatty acids, total saturated",G,Lime,0.1
"Fatty acids, total saturated",G,Lime Juice,0.0
"Fatty acids, total saturated",G,Liqueur,0.0
"Fatty acids, total saturated",G,Lobster,0.0
"Fatty acids, total saturated",G,Lychee,0.0
"Fatty acids, total saturated",G,Macadamia Nut,0.6
"Fatty acids, total saturated",G,Mango,0.0
"Fatty acids, total saturated",G,Maple Syrup,0.0
"Fatty acids, total saturated",G,Margarita,0.0
"Fatty acids, total saturated",G,Marsala,0.7
"Fatty acids, total saturated",G,Mayonnaise,0.6
"Fatty acids, total saturated",G,Meat,0.2
"Fatty acids, total saturated",G,Meatball,0.15
"Fatty acids, total saturated",G,Mezcal,0.0
"Fatty acids, total saturated",G,Molasses,0.0
"Fatty acids, total saturated",G,Monterey Jack,1.0
"Fatty acids, total saturated",G,Mozzarella,0.7
"Fatty acids, total saturated",G,Muffin,0.25
"Fatty acids, total saturated",G,Mussel,0.0
"Fatty acids, total saturated",G,Mustard,0.0
"Fatty acids, total saturated",G,Mustard Greens,0.0
"Fatty acids, total saturated",G,Nectarine,0.0
"Fatty acids, total saturated",G,Nut,0.35
"Fatty acids, total saturated",G,Nutmeg,4.5
"Fatty acids, total saturated",G,Oat,0.05
"Fatty acids, total saturated",G,Oatmeal,0.0
"Fatty acids, total saturated",G,Octopus,0.05
"Fatty acids, total saturated",G,Okra,0.0
"Fatty acids, total saturated",G,Olive,0.2
"Fatty acids, total saturated",G,Onion,0.0
"Fatty acids, total saturated",G,Orange Juice,0.0
"Fatty acids, total saturated",G,Organic,0.05
"Fatty acids, total saturated",G,Orzo,0.0
"Fatty acids, total saturated",G,Oyster,0.1
"Fatty acids, total saturated",G,Papaya,0.0
"Fatty acids, total saturated",G,Paprika,0.1
"Fatty acids, total saturated",G,Parmesan,0.75
"Fatty acids, total saturated",G,Parsnip,0.0
"Fatty acids, total saturated",G,Party,0.4
"Fatty acids, total saturated",G,Passion Fruit,0.0
"Fatty acids, total saturated",G,Pasta,0.0
"Fatty acids, total saturated",G,Pea,0.25
"Fatty acids, total saturated",G,Peach,0.2
"Fatty acids, total saturated",G,Peanut,0.35
"Fatty acids, total saturated",G,Peanut Butter,0.5
"Fatty acids, total saturated",G,Pear,0.0
"Fatty acids, total saturated",G,Pecan,0.3
"Fatty acids, total saturated",G,Pepper,0.0
"Fatty acids, total saturated",G,Pernod,0.6
"Fatty acids, total saturated",G,Persimmon,0.0
"Fatty acids, total saturated",G,Pine Nut,0.2
"Fatty acids, total saturated",G,Pineapple,0.0
"Fatty acids, total saturated",G,Pistachio,0.3
"Fatty acids, total saturated",G,Plantain,0.4
"Fatty acids, total saturated",G,Plum,0.0
"Fatty acids, total saturated",G,Pomegranate,0.0
"Fatty acids, total saturated",G,Poppy,0.3
"Fatty acids, total saturated",G,Pork,0.1
"Fatty acids, total saturated",G,Pork Chop,0.1
"Fatty acids, total saturated",G,Pork Rib,0.25
"Fatty acids, total saturated",G,Pork Tenderloin,0.0
"Fatty acids, total saturated",G,Port,0.8
"Fatty acids, total saturated",G,Potato,0.15
"Fatty acids, total saturated",G,Poultry,0.0
"Fatty acids, total saturated",G,Poultry Sausage,0.0
"Fatty acids, total saturated",G,Prosciutto,0.15
"Fatty acids, total saturated",G,Prune,0.0
"Fatty acids, total saturated",G,Pumpkin,0.0
"Fatty acids, total saturated",G,Quail,0.15
"Fatty acids, total saturated",G,Quince,0.0
"Fatty acids, total saturated",G,Quinoa,0.0
"Fatty acids, total saturated",G,Rabbit,0.1
"Fatty acids, total saturated",G,Rack Of Lamb,0.2
"Fatty acids, total saturated",G,Radicchio,0.0
"Fatty acids, total saturated",G,Radish,0.0
"Fatty acids, total saturated",G,Raisin,0.0
"Fatty acids, total saturated",G,Raspberry,0.0
"Fatty acids, total saturated",G,Red Wine,0.0
"Fatty acids, total saturated",G,Rhubarb,0.0
"Fatty acids, total saturated",G,Rice,0.0
"Fatty acids, total saturated",G,Ricotta,0.25
"Fatty acids, total saturated",G,Roast,0.15
"Fatty acids, total saturated",G,Root Vegetable,0.0
"Fatty acids, total saturated",G,Rum,0.0
"Fatty acids, total saturated",G,Rutabaga,0.0
"Fatty acids, total saturated",G,Rye,0.05
"Fatty acids, total saturated",G,Saffron,0.05
"Fatty acids, total saturated",G,Sake,0.0
"Fatty acids, total saturated",G,Salmon,0.1
"Fatty acids, total saturated",G,Sardine,0.05
"Fatty acids, total saturated",G,Sausage,0.25
"Fatty acids, total saturated",G,Scallop,0.05
"Fatty acids, total saturated",G,Scotch,0.0
"Fatty acids, total saturated",G,Seed,0.0
"Fatty acids, total saturated",G,Semolina,0.0
"Fatty acids, total saturated",G,Sesame,0.3
